0
212056_at
212162_at
212192_at
212263_at
212264_s_at
212353_at
212876_at
213054_at
213201_s_at
213362_at
213493_at
213639_s_at
213652_at
213791_at
213812_s_at
213898_at
214105_at
214174_s_at
214181_x_at
214225_at
214311_at
214391_x_at
214516_at
214685_at
214766_s_at
214834_at
214876_s_at
214918_at
215119_at
215145_s_at
215248_at
215567_at
215570_s_at
215617_at
215644_at
215715_at
215865_at
216040_x_at
216053_x_at
216101_at
216222_s_at
216387_x_at
216408_at
216766_at
216848_at
216989_at
217016_x_at
217234_s_at
217422_s_at
217471_at
217546_at
217561_at
217641_at
217778_at
218077_s_at
218245_at
218308_at
218587_s_at
218724_s_at
218743_at
218976_at
219106_s_at
219196_at
219282_s_at
219300_s_at
219311_at
219360_s_at
219390_at
219414_at
219477_s_at
219554_at
219593_at
219772_s_at
219806_s_at
219858_s_at
219874_at
219908_at
220182_at
220276_at
220298_s_at
220396_at
220462_at
220464_at
220515_at
220571_at
220682_s_at
221031_s_at
221081_s_at
221142_s_at
221499_s_at
221605_s_at
221646_s_at
221655_x_at
221992_at
222038_s_at
222283_at
222301_at
222360_at
266_s_at
31845_at
37965_at
81811_at
87100_at
AFFX-DapX-3_at
AFFX-LysX-5_at
AFFX-PheX-M_at
AFFX-r2-Bs-lys-3_at
AFFX-r2-Bs-thr-3_s_at
201249_at
201426_s_at
202259_s_at
204885_s_at
205523_at
206365_at
206746_at
208471_at
208499_s_at
209790_s_at
210390_s_at
210409_at
210659_at
210718_s_at
210823_s_at
211781_x_at
211830_s_at
212090_at
212362_at
212952_at
212980_at
215485_s_at
216098_s_at
216263_s_at
217593_at
217669_s_at
219147_s_at
219617_at
221330_at
221357_at
222247_at
AFFX-r2-Bs-phe-5_at
